O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
51-8013.04	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-8013.04	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-8013.04	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
51-8021.00	1.B.1.a	Realistic	OI	7.00	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.b	Investigative	OI	3.16	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.d	Social	OI	1.10	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.e	Enterprising	OI	1.22	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.f	Conventional	OI	4.40	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-8021.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.a	Realistic	OI	6.75	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.b	Investigative	OI	2.55	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.d	Social	OI	1.57	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.e	Enterprising	OI	1.62	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.f	Conventional	OI	4.60	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-8031.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.a	Realistic	OI	6.22	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.b	Investigative	OI	3.18	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.d	Social	OI	1.22	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.e	Enterprising	OI	1.60	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.f	Conventional	OI	5.16	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-8091.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.a	Realistic	OI	6.65	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.b	Investigative	OI	2.58	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.d	Social	OI	1.46	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.e	Enterprising	OI	2.28	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.f	Conventional	OI	5.19	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-8092.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.a	Realistic	OI	6.17	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.b	Investigative	OI	2.44	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.d	Social	OI	1.33	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.e	Enterprising	OI	2.24	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.f	Conventional	OI	5.06	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-8093.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-8099.01	1.B.1.a	Realistic	OI	5.87	11/2023	Machine Learning
51-8099.01	1.B.1.b	Investigative	OI	3.28	11/2023	Machine Learning
51-8099.01	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
51-8099.01	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
51-8099.01	1.B.1.e	Enterprising	OI	2.13	11/2023	Machine Learning
51-8099.01	1.B.1.f	Conventional	OI	5.33	11/2023	Machine Learning
51-8099.01	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-8099.01	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-8099.01	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
51-9011.00	1.B.1.a	Realistic	OI	6.57	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.b	Investigative	OI	3.16	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.d	Social	OI	1.12	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.e	Enterprising	OI	1.27	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.f	Conventional	OI	4.56	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9011.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.a	Realistic	OI	6.27	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.b	Investigative	OI	2.29	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.d	Social	OI	1.10	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.e	Enterprising	OI	1.09	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.f	Conventional	OI	4.47	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9012.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.a	Realistic	OI	6.84	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.b	Investigative	OI	2.12	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.e	Enterprising	OI	1.41	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.f	Conventional	OI	4.59	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9021.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.a	Realistic	OI	7.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.b	Investigative	OI	1.51	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.c	Artistic	OI	2.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.d	Social	OI	1.07	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.f	Conventional	OI	3.25	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9022.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.a	Realistic	OI	6.56	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.b	Investigative	OI	1.94	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.c	Artistic	OI	1.13	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.d	Social	OI	1.09	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.e	Enterprising	OI	1.16	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.f	Conventional	OI	4.24	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9023.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.a	Realistic	OI	6.24	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.b	Investigative	OI	1.22	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.c	Artistic	OI	2.20	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.d	Social	OI	1.13	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.f	Conventional	OI	3.75	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9031.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.a	Realistic	OI	6.71	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.b	Investigative	OI	1.61	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.c	Artistic	OI	1.02	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.e	Enterprising	OI	1.20	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.f	Conventional	OI	4.45	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9032.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.a	Realistic	OI	6.54	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.b	Investigative	OI	2.23	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.c	Artistic	OI	1.28	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.d	Social	OI	1.04	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.e	Enterprising	OI	1.25	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.f	Conventional	OI	4.30	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9041.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.a	Realistic	OI	6.83	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.b	Investigative	OI	2.08	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.d	Social	OI	1.29	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.e	Enterprising	OI	1.21	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.f	Conventional	OI	4.38	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9051.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.a	Realistic	OI	5.73	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.b	Investigative	OI	3.42	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.e	Enterprising	OI	1.38	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.f	Conventional	OI	5.36	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9061.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.a	Realistic	OI	6.59	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.b	Investigative	OI	2.60	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.c	Artistic	OI	3.70	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.d	Social	OI	1.03	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.e	Enterprising	OI	1.51	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.f	Conventional	OI	3.35	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.h	Second Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
51-9071.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.a	Realistic	OI	5.46	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.b	Investigative	OI	3.09	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.c	Artistic	OI	2.88	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.d	Social	OI	1.15	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.e	Enterprising	OI	2.14	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.f	Conventional	OI	4.11	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9071.06	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.a	Realistic	OI	6.61	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.b	Investigative	OI	4.46	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.c	Artistic	OI	1.52	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.d	Social	OI	2.67	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.f	Conventional	OI	4.12	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-9081.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.a	Realistic	OI	7.00	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.b	Investigative	OI	3.96	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.c	Artistic	OI	1.58	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.d	Social	OI	3.20	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.f	Conventional	OI	3.66	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-9082.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.a	Realistic	OI	6.37	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.b	Investigative	OI	2.87	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.c	Artistic	OI	1.70	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.d	Social	OI	1.90	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.e	Enterprising	OI	1.37	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.f	Conventional	OI	4.13	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9083.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.a	Realistic	OI	6.63	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.b	Investigative	OI	1.37	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.d	Social	OI	1.02	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.e	Enterprising	OI	1.84	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.f	Conventional	OI	4.91	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9111.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.a	Realistic	OI	6.93	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.b	Investigative	OI	1.34	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.c	Artistic	OI	3.42	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.d	Social	OI	1.57	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.f	Conventional	OI	3.40	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.h	Second Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
51-9123.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.a	Realistic	OI	6.98	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.b	Investigative	OI	1.49	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.c	Artistic	OI	2.11	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.d	Social	OI	1.23	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.e	Enterprising	OI	1.05	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.f	Conventional	OI	3.64	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9124.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.a	Realistic	OI	6.40	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.b	Investigative	OI	3.07	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.d	Social	OI	1.11	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.e	Enterprising	OI	1.46	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.f	Conventional	OI	5.15	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9141.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.a	Realistic	OI	5.49	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.b	Investigative	OI	2.13	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.c	Artistic	OI	2.92	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.d	Social	OI	1.11	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.e	Enterprising	OI	1.11	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.f	Conventional	OI	5.19	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9151.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.a	Realistic	OI	6.44	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.b	Investigative	OI	2.88	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.c	Artistic	OI	1.19	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.e	Enterprising	OI	1.37	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.f	Conventional	OI	5.39	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9161.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.a	Realistic	OI	4.88	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.b	Investigative	OI	3.62	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.c	Artistic	OI	1.53	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.d	Social	OI	1.45	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.e	Enterprising	OI	1.68	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.f	Conventional	OI	5.92	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9162.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.a	Realistic	OI	6.49	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.b	Investigative	OI	2.06	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.c	Artistic	OI	1.08	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.e	Enterprising	OI	1.11	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.f	Conventional	OI	4.39	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9191.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.a	Realistic	OI	7.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.b	Investigative	OI	1.68	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.d	Social	OI	1.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.f	Conventional	OI	4.41	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9192.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.a	Realistic	OI	6.99	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.b	Investigative	OI	2.32	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.d	Social	OI	1.41	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.e	Enterprising	OI	1.12	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.f	Conventional	OI	4.29	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
51-9193.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
51-9194.00	1.B.1.a	Realistic	OI	6.52	02/2026	Machine Learning/Expert
51-9194.00	1.B.1.b	Investigative	OI	2.45	02/2026	Machine Learning/Expert
51-9194.00	1.B.1.c	Artistic	OI	3.75	02/2026	Machine Learning/Expert
51-9194.00	1.B.1.d	Social	OI	1.38	02/2026	Machine Learning/Expert
51-9194.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
