"Area","AreaName","StateAb","State","CountyTownName"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Ashley County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Bradley County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Calhoun County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Chicot County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Cleveland County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Columbia County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Dallas County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Desha County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Drew County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Hempstead County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Howard County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Jefferson County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Lafayette County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Lincoln County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Nevada County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Ouachita County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Sevier County"
"500004","South Arkansas nonmetropolitan area","AR","Arkansas","Union County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Bland County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Buchanan County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Carroll County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Dickenson County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Galax city"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Grayson County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Henry County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Lee County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Martinsville city"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Norton city"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Patrick County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Russell County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Smyth County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Tazewell County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Wise County"
"5100001","Southwest Virginia nonmetropolitan area","VA","Virginia","Wythe County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Brunswick County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Buckingham County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Charlotte County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Cumberland County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Danville city"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Emporia city"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Franklin city"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Greensville County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Halifax County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Lunenburg County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Mecklenburg County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Nottoway County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Pittsylvania County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Prince Edward County"
"5100002","Southside Virginia nonmetropolitan area","VA","Virginia","Southampton County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Accomack County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Caroline County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Essex County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","King George County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Lancaster County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Middlesex County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Northampton County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Northumberland County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Richmond County"
"5100003","Northeast Virginia nonmetropolitan area","VA","Virginia","Westmoreland County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Alleghany County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Bath County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Buena Vista city"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Covington city"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Highland County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Lexington city"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Louisa County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Madison County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Orange County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Page County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Rockbridge County"
"5100004","Northwest Virginia nonmetropolitan area","VA","Virginia","Shenandoah County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Clallam County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Grays Harbor County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Island County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Jefferson County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Lewis County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Mason County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Pacific County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","San Juan County"
"5300006","Western Washington nonmetropolitan area","WA","Washington","Wahkiakum County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Adams County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Columbia County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Ferry County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Garfield County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Grant County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Kittitas County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Klickitat County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Lincoln County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Okanogan County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Pend Oreille County"
"5300007","Eastern Washington nonmetropolitan area","WA","Washington","Whitman County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Greenbrier County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Lincoln County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Logan County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","McDowell County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Mercer County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Mingo County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Monroe County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Nicholas County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Pocahontas County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Summers County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Webster County"
"5400001","Southern West Virginia nonmetropolitan area","WV","West Virginia","Wyoming County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Barbour County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Braxton County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Calhoun County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Doddridge County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Gilmer County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Grant County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Hardy County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Harrison County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Jackson County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Lewis County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Marion County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Mason County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Mineral County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Pendleton County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Pleasants County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Randolph County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Ritchie County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Roane County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Taylor County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Tucker County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Tyler County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Upshur County"
"5400002","Northern West Virginia nonmetropolitan area","WV","West Virginia","Wetzel County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Ashland County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Bayfield County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Burnett County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Iron County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Price County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Rusk County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Sawyer County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Taylor County"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","Wisconsin","Washburn County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Adams County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Door County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Florence County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Forest County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Langlade County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Lincoln County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Manitowoc County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Marinette County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Menominee County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Oneida County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Portage County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Shawano County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Vilas County"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","Wisconsin","Wood County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Dodge County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Grant County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Green Lake County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Jefferson County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Lafayette County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Marquette County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Richland County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Sauk County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Walworth County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Waupaca County"
"5500003","South Central Wisconsin nonmetropolitan area","WI","Wisconsin","Waushara County"
"5500004","Western Wisconsin nonmetropolitan area","WI","Wisconsin","Barron County"
"5500004","Western Wisconsin nonmetropolitan area","WI","Wisconsin","Buffalo County"
"5500004","Western Wisconsin nonmetropolitan area","WI","Wisconsin","Clark County"
"5500004","Western Wisconsin nonmetropolitan area","WI","Wisconsin","Crawford County"
"5500004","Western Wisconsin nonmetropolitan area","WI","Wisconsin","Dunn County"
